path,filename,modality,vocal_channel,emotion_id,emotion,emotion_intensity,statement,repetition,actor_id,gender,client_id
E:\2\Audio_Speech_Actors_01-24\Actor_17\03-01-08-01-01-02-17.wav,03-01-08-01-01-02-17.wav,3,1,8,surprised,1,1,2,17,male,17
E:\2\Audio_Speech_Actors_01-24\Actor_17\03-01-08-01-02-01-17.wav,03-01-08-01-02-01-17.wav,3,1,8,surprised,1,2,1,17,male,17
E:\2\Audio_Speech_Actors_01-24\Actor_17\03-01-08-01-02-02-17.wav,03-01-08-01-02-02-17.wav,3,1,8,surprised,1,2,2,17,male,17
E:\2\Audio_Speech_Actors_01-24\Actor_17\03-01-08-02-01-01-17.wav,03-01-08-02-01-01-17.wav,3,1,8,surprised,2,1,1,17,male,17
E:\2\Audio_Speech_Actors_01-24\Actor_17\03-01-08-02-01-02-17.wav,03-01-08-02-01-02-17.wav,3,1,8,surprised,2,1,2,17,male,17
E:\2\Audio_Speech_Actors_01-24\Actor_17\03-01-08-02-02-01-17.wav,03-01-08-02-02-01-17.wav,3,1,8,surprised,2,2,1,17,male,17
E:\2\Audio_Speech_Actors_01-24\Actor_17\03-01-08-02-02-02-17.wav,03-01-08-02-02-02-17.wav,3,1,8,surprised,2,2,2,17,male,17
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-01-01-01-01-18.wav,03-01-01-01-01-01-18.wav,3,1,1,neutral,1,1,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-01-01-01-02-18.wav,03-01-01-01-01-02-18.wav,3,1,1,neutral,1,1,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-01-01-02-01-18.wav,03-01-01-01-02-01-18.wav,3,1,1,neutral,1,2,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-01-01-02-02-18.wav,03-01-01-01-02-02-18.wav,3,1,1,neutral,1,2,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-02-01-01-01-18.wav,03-01-02-01-01-01-18.wav,3,1,2,calm,1,1,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-02-01-01-02-18.wav,03-01-02-01-01-02-18.wav,3,1,2,calm,1,1,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-02-01-02-01-18.wav,03-01-02-01-02-01-18.wav,3,1,2,calm,1,2,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-02-01-02-02-18.wav,03-01-02-01-02-02-18.wav,3,1,2,calm,1,2,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-02-02-01-01-18.wav,03-01-02-02-01-01-18.wav,3,1,2,calm,2,1,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-02-02-01-02-18.wav,03-01-02-02-01-02-18.wav,3,1,2,calm,2,1,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-02-02-02-01-18.wav,03-01-02-02-02-01-18.wav,3,1,2,calm,2,2,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-02-02-02-02-18.wav,03-01-02-02-02-02-18.wav,3,1,2,calm,2,2,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-03-01-01-01-18.wav,03-01-03-01-01-01-18.wav,3,1,3,happy,1,1,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-03-01-01-02-18.wav,03-01-03-01-01-02-18.wav,3,1,3,happy,1,1,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-03-01-02-01-18.wav,03-01-03-01-02-01-18.wav,3,1,3,happy,1,2,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-03-01-02-02-18.wav,03-01-03-01-02-02-18.wav,3,1,3,happy,1,2,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-03-02-01-01-18.wav,03-01-03-02-01-01-18.wav,3,1,3,happy,2,1,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-03-02-01-02-18.wav,03-01-03-02-01-02-18.wav,3,1,3,happy,2,1,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-03-02-02-01-18.wav,03-01-03-02-02-01-18.wav,3,1,3,happy,2,2,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-03-02-02-02-18.wav,03-01-03-02-02-02-18.wav,3,1,3,happy,2,2,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-04-01-01-01-18.wav,03-01-04-01-01-01-18.wav,3,1,4,sad,1,1,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-04-01-01-02-18.wav,03-01-04-01-01-02-18.wav,3,1,4,sad,1,1,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-04-01-02-01-18.wav,03-01-04-01-02-01-18.wav,3,1,4,sad,1,2,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-04-01-02-02-18.wav,03-01-04-01-02-02-18.wav,3,1,4,sad,1,2,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-04-02-01-01-18.wav,03-01-04-02-01-01-18.wav,3,1,4,sad,2,1,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-04-02-01-02-18.wav,03-01-04-02-01-02-18.wav,3,1,4,sad,2,1,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-04-02-02-01-18.wav,03-01-04-02-02-01-18.wav,3,1,4,sad,2,2,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-04-02-02-02-18.wav,03-01-04-02-02-02-18.wav,3,1,4,sad,2,2,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-05-01-01-01-18.wav,03-01-05-01-01-01-18.wav,3,1,5,angry,1,1,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-05-01-01-02-18.wav,03-01-05-01-01-02-18.wav,3,1,5,angry,1,1,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-05-01-02-01-18.wav,03-01-05-01-02-01-18.wav,3,1,5,angry,1,2,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-05-01-02-02-18.wav,03-01-05-01-02-02-18.wav,3,1,5,angry,1,2,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-05-02-01-01-18.wav,03-01-05-02-01-01-18.wav,3,1,5,angry,2,1,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-05-02-01-02-18.wav,03-01-05-02-01-02-18.wav,3,1,5,angry,2,1,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-05-02-02-01-18.wav,03-01-05-02-02-01-18.wav,3,1,5,angry,2,2,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-05-02-02-02-18.wav,03-01-05-02-02-02-18.wav,3,1,5,angry,2,2,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-06-01-01-01-18.wav,03-01-06-01-01-01-18.wav,3,1,6,fearful,1,1,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-06-01-01-02-18.wav,03-01-06-01-01-02-18.wav,3,1,6,fearful,1,1,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-06-01-02-01-18.wav,03-01-06-01-02-01-18.wav,3,1,6,fearful,1,2,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-06-01-02-02-18.wav,03-01-06-01-02-02-18.wav,3,1,6,fearful,1,2,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-06-02-01-01-18.wav,03-01-06-02-01-01-18.wav,3,1,6,fearful,2,1,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-06-02-01-02-18.wav,03-01-06-02-01-02-18.wav,3,1,6,fearful,2,1,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-06-02-02-01-18.wav,03-01-06-02-02-01-18.wav,3,1,6,fearful,2,2,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-06-02-02-02-18.wav,03-01-06-02-02-02-18.wav,3,1,6,fearful,2,2,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-07-01-01-01-18.wav,03-01-07-01-01-01-18.wav,3,1,7,disgust,1,1,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-07-01-01-02-18.wav,03-01-07-01-01-02-18.wav,3,1,7,disgust,1,1,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-07-01-02-01-18.wav,03-01-07-01-02-01-18.wav,3,1,7,disgust,1,2,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-07-01-02-02-18.wav,03-01-07-01-02-02-18.wav,3,1,7,disgust,1,2,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-07-02-01-01-18.wav,03-01-07-02-01-01-18.wav,3,1,7,disgust,2,1,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-07-02-01-02-18.wav,03-01-07-02-01-02-18.wav,3,1,7,disgust,2,1,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-07-02-02-01-18.wav,03-01-07-02-02-01-18.wav,3,1,7,disgust,2,2,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-07-02-02-02-18.wav,03-01-07-02-02-02-18.wav,3,1,7,disgust,2,2,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-08-01-01-01-18.wav,03-01-08-01-01-01-18.wav,3,1,8,surprised,1,1,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-08-01-01-02-18.wav,03-01-08-01-01-02-18.wav,3,1,8,surprised,1,1,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-08-01-02-01-18.wav,03-01-08-01-02-01-18.wav,3,1,8,surprised,1,2,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-08-01-02-02-18.wav,03-01-08-01-02-02-18.wav,3,1,8,surprised,1,2,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-08-02-01-01-18.wav,03-01-08-02-01-01-18.wav,3,1,8,surprised,2,1,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-08-02-01-02-18.wav,03-01-08-02-01-02-18.wav,3,1,8,surprised,2,1,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-08-02-02-01-18.wav,03-01-08-02-02-01-18.wav,3,1,8,surprised,2,2,1,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_18\03-01-08-02-02-02-18.wav,03-01-08-02-02-02-18.wav,3,1,8,surprised,2,2,2,18,female,18
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-01-01-01-01-19.wav,03-01-01-01-01-01-19.wav,3,1,1,neutral,1,1,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-01-01-01-02-19.wav,03-01-01-01-01-02-19.wav,3,1,1,neutral,1,1,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-01-01-02-01-19.wav,03-01-01-01-02-01-19.wav,3,1,1,neutral,1,2,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-01-01-02-02-19.wav,03-01-01-01-02-02-19.wav,3,1,1,neutral,1,2,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-02-01-01-01-19.wav,03-01-02-01-01-01-19.wav,3,1,2,calm,1,1,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-02-01-01-02-19.wav,03-01-02-01-01-02-19.wav,3,1,2,calm,1,1,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-02-01-02-01-19.wav,03-01-02-01-02-01-19.wav,3,1,2,calm,1,2,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-02-01-02-02-19.wav,03-01-02-01-02-02-19.wav,3,1,2,calm,1,2,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-02-02-01-01-19.wav,03-01-02-02-01-01-19.wav,3,1,2,calm,2,1,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-02-02-01-02-19.wav,03-01-02-02-01-02-19.wav,3,1,2,calm,2,1,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-02-02-02-01-19.wav,03-01-02-02-02-01-19.wav,3,1,2,calm,2,2,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-02-02-02-02-19.wav,03-01-02-02-02-02-19.wav,3,1,2,calm,2,2,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-01-01-19.wav,03-01-03-01-01-01-19.wav,3,1,3,happy,1,1,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-01-02-19.wav,03-01-03-01-01-02-19.wav,3,1,3,happy,1,1,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-02-01-19.wav,03-01-03-01-02-01-19.wav,3,1,3,happy,1,2,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-02-02-19.wav,03-01-03-01-02-02-19.wav,3,1,3,happy,1,2,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-01-01-19.wav,03-01-03-02-01-01-19.wav,3,1,3,happy,2,1,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-01-02-19.wav,03-01-03-02-01-02-19.wav,3,1,3,happy,2,1,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-02-01-19.wav,03-01-03-02-02-01-19.wav,3,1,3,happy,2,2,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-02-02-19.wav,03-01-03-02-02-02-19.wav,3,1,3,happy,2,2,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-01-01-19.wav,03-01-04-01-01-01-19.wav,3,1,4,sad,1,1,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-01-02-19.wav,03-01-04-01-01-02-19.wav,3,1,4,sad,1,1,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-02-01-19.wav,03-01-04-01-02-01-19.wav,3,1,4,sad,1,2,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-02-02-19.wav,03-01-04-01-02-02-19.wav,3,1,4,sad,1,2,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-01-01-19.wav,03-01-04-02-01-01-19.wav,3,1,4,sad,2,1,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-01-02-19.wav,03-01-04-02-01-02-19.wav,3,1,4,sad,2,1,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-02-01-19.wav,03-01-04-02-02-01-19.wav,3,1,4,sad,2,2,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-02-02-19.wav,03-01-04-02-02-02-19.wav,3,1,4,sad,2,2,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-01-01-19.wav,03-01-05-01-01-01-19.wav,3,1,5,angry,1,1,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-01-02-19.wav,03-01-05-01-01-02-19.wav,3,1,5,angry,1,1,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-02-01-19.wav,03-01-05-01-02-01-19.wav,3,1,5,angry,1,2,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-02-02-19.wav,03-01-05-01-02-02-19.wav,3,1,5,angry,1,2,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-01-01-19.wav,03-01-05-02-01-01-19.wav,3,1,5,angry,2,1,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-01-02-19.wav,03-01-05-02-01-02-19.wav,3,1,5,angry,2,1,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-02-01-19.wav,03-01-05-02-02-01-19.wav,3,1,5,angry,2,2,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-02-02-19.wav,03-01-05-02-02-02-19.wav,3,1,5,angry,2,2,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-01-01-19.wav,03-01-06-01-01-01-19.wav,3,1,6,fearful,1,1,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-01-02-19.wav,03-01-06-01-01-02-19.wav,3,1,6,fearful,1,1,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-02-01-19.wav,03-01-06-01-02-01-19.wav,3,1,6,fearful,1,2,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-02-02-19.wav,03-01-06-01-02-02-19.wav,3,1,6,fearful,1,2,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-01-01-19.wav,03-01-06-02-01-01-19.wav,3,1,6,fearful,2,1,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-01-02-19.wav,03-01-06-02-01-02-19.wav,3,1,6,fearful,2,1,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-02-01-19.wav,03-01-06-02-02-01-19.wav,3,1,6,fearful,2,2,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-02-02-19.wav,03-01-06-02-02-02-19.wav,3,1,6,fearful,2,2,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-01-01-19.wav,03-01-07-01-01-01-19.wav,3,1,7,disgust,1,1,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-01-02-19.wav,03-01-07-01-01-02-19.wav,3,1,7,disgust,1,1,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-02-01-19.wav,03-01-07-01-02-01-19.wav,3,1,7,disgust,1,2,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-02-02-19.wav,03-01-07-01-02-02-19.wav,3,1,7,disgust,1,2,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-01-01-19.wav,03-01-07-02-01-01-19.wav,3,1,7,disgust,2,1,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-01-02-19.wav,03-01-07-02-01-02-19.wav,3,1,7,disgust,2,1,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-02-01-19.wav,03-01-07-02-02-01-19.wav,3,1,7,disgust,2,2,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-02-02-19.wav,03-01-07-02-02-02-19.wav,3,1,7,disgust,2,2,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-08-01-01-01-19.wav,03-01-08-01-01-01-19.wav,3,1,8,surprised,1,1,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-08-01-01-02-19.wav,03-01-08-01-01-02-19.wav,3,1,8,surprised,1,1,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-08-01-02-01-19.wav,03-01-08-01-02-01-19.wav,3,1,8,surprised,1,2,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-08-01-02-02-19.wav,03-01-08-01-02-02-19.wav,3,1,8,surprised,1,2,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-08-02-01-01-19.wav,03-01-08-02-01-01-19.wav,3,1,8,surprised,2,1,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-08-02-01-02-19.wav,03-01-08-02-01-02-19.wav,3,1,8,surprised,2,1,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-08-02-02-01-19.wav,03-01-08-02-02-01-19.wav,3,1,8,surprised,2,2,1,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_19\03-01-08-02-02-02-19.wav,03-01-08-02-02-02-19.wav,3,1,8,surprised,2,2,2,19,male,19
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-01-01-20.wav,03-01-01-01-01-01-20.wav,3,1,1,neutral,1,1,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-01-02-20.wav,03-01-01-01-01-02-20.wav,3,1,1,neutral,1,1,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-02-01-20.wav,03-01-01-01-02-01-20.wav,3,1,1,neutral,1,2,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-02-02-20.wav,03-01-01-01-02-02-20.wav,3,1,1,neutral,1,2,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-01-01-20.wav,03-01-02-01-01-01-20.wav,3,1,2,calm,1,1,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-01-02-20.wav,03-01-02-01-01-02-20.wav,3,1,2,calm,1,1,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-02-01-20.wav,03-01-02-01-02-01-20.wav,3,1,2,calm,1,2,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-02-02-20.wav,03-01-02-01-02-02-20.wav,3,1,2,calm,1,2,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-01-01-20.wav,03-01-02-02-01-01-20.wav,3,1,2,calm,2,1,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-01-02-20.wav,03-01-02-02-01-02-20.wav,3,1,2,calm,2,1,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-02-01-20.wav,03-01-02-02-02-01-20.wav,3,1,2,calm,2,2,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-02-02-20.wav,03-01-02-02-02-02-20.wav,3,1,2,calm,2,2,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-01-01-20.wav,03-01-03-01-01-01-20.wav,3,1,3,happy,1,1,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-01-02-20.wav,03-01-03-01-01-02-20.wav,3,1,3,happy,1,1,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-02-01-20.wav,03-01-03-01-02-01-20.wav,3,1,3,happy,1,2,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-02-02-20.wav,03-01-03-01-02-02-20.wav,3,1,3,happy,1,2,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-01-01-20.wav,03-01-03-02-01-01-20.wav,3,1,3,happy,2,1,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-01-02-20.wav,03-01-03-02-01-02-20.wav,3,1,3,happy,2,1,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-02-01-20.wav,03-01-03-02-02-01-20.wav,3,1,3,happy,2,2,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-02-02-20.wav,03-01-03-02-02-02-20.wav,3,1,3,happy,2,2,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-01-01-20.wav,03-01-04-01-01-01-20.wav,3,1,4,sad,1,1,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-01-02-20.wav,03-01-04-01-01-02-20.wav,3,1,4,sad,1,1,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-02-01-20.wav,03-01-04-01-02-01-20.wav,3,1,4,sad,1,2,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-02-02-20.wav,03-01-04-01-02-02-20.wav,3,1,4,sad,1,2,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-01-01-20.wav,03-01-04-02-01-01-20.wav,3,1,4,sad,2,1,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-01-02-20.wav,03-01-04-02-01-02-20.wav,3,1,4,sad,2,1,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-02-01-20.wav,03-01-04-02-02-01-20.wav,3,1,4,sad,2,2,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-02-02-20.wav,03-01-04-02-02-02-20.wav,3,1,4,sad,2,2,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-01-01-20.wav,03-01-05-01-01-01-20.wav,3,1,5,angry,1,1,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-01-02-20.wav,03-01-05-01-01-02-20.wav,3,1,5,angry,1,1,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-02-01-20.wav,03-01-05-01-02-01-20.wav,3,1,5,angry,1,2,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-02-02-20.wav,03-01-05-01-02-02-20.wav,3,1,5,angry,1,2,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-01-01-20.wav,03-01-05-02-01-01-20.wav,3,1,5,angry,2,1,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-01-02-20.wav,03-01-05-02-01-02-20.wav,3,1,5,angry,2,1,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-02-01-20.wav,03-01-05-02-02-01-20.wav,3,1,5,angry,2,2,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-02-02-20.wav,03-01-05-02-02-02-20.wav,3,1,5,angry,2,2,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-06-01-01-01-20.wav,03-01-06-01-01-01-20.wav,3,1,6,fearful,1,1,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-06-01-01-02-20.wav,03-01-06-01-01-02-20.wav,3,1,6,fearful,1,1,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-06-01-02-01-20.wav,03-01-06-01-02-01-20.wav,3,1,6,fearful,1,2,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-06-01-02-02-20.wav,03-01-06-01-02-02-20.wav,3,1,6,fearful,1,2,2,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-06-02-01-01-20.wav,03-01-06-02-01-01-20.wav,3,1,6,fearful,2,1,1,20,female,20
E:\2\Audio_Speech_Actors_01-24\Actor_20\03-01-06-02-01-02-20.wav,03-01-06-02-01-02-20.wav,3,1,6,fearful,2,1,2,20,female,20
